approximator,budget,error,seed
montecarlo,512.0,245.42392852971363,16
montecarlo,1024.0,137.7863672031653,16
montecarlo,2048.0,89.23803865123226,16
montecarlo,4096.0,59.69374906983977,16
montecarlo,8192.0,32.74696414023158,16
svarm,512.0,317.724432924988,16
svarm,1024.0,80.91607916890807,16
svarm,2048.0,38.85844460681219,16
svarm,4096.0,24.84236350903516,16
svarm,8192.0,14.594579599537507,16
permutation,512.0,2.507627071325995,16
permutation,1024.0,1.3502240457659078,16
permutation,2048.0,0.6160253282855671,16
permutation,4096.0,0.2500487679741509,16
permutation,8192.0,0.17263104575210417,16
regression,512.0,2.4412659847880605,16
regression,1024.0,1.0957485207915691,16
regression,2048.0,0.4986583694467567,16
regression,4096.0,0.3106932134729132,16
regression,8192.0,0.14222611938798546,16
