approximator,budget,error,seed
montecarlo,512.0,248.17757613011588,6
montecarlo,1024.0,140.64735018591506,6
montecarlo,2048.0,89.4183882221325,6
montecarlo,4096.0,58.261074880600894,6
montecarlo,8192.0,32.683914462399265,6
svarm,512.0,316.5905949810933,6
svarm,1024.0,80.88198463136958,6
svarm,2048.0,38.942948197175376,6
svarm,4096.0,24.98845514318733,6
svarm,8192.0,14.897502455597083,6
permutation,512.0,2.6056950194480715,6
permutation,1024.0,1.4867469592504898,6
permutation,2048.0,0.5147438411582504,6
permutation,4096.0,0.2495488389356594,6
permutation,8192.0,0.2040970503830727,6
regression,512.0,2.2451623001240333,6
regression,1024.0,1.077455362365171,6
regression,2048.0,0.5314956443518504,6
regression,4096.0,0.29743139204388547,6
regression,8192.0,0.144142834659174,6
