approximator,budget,error,seed
montecarlo,512.0,51.69967267379061,23
montecarlo,1024.0,30.512878111044085,23
montecarlo,2048.0,19.156809827029583,23
montecarlo,4096.0,12.612386965747287,23
montecarlo,8192.0,6.932319739443676,23
svarm,512.0,67.41232632187243,23
svarm,1024.0,18.483735944534878,23
svarm,2048.0,9.43331583942747,23
svarm,4096.0,5.981319775443979,23
svarm,8192.0,3.5676106204734754,23
permutation,512.0,1.040050865030625,23
permutation,1024.0,0.6355979762585993,23
permutation,2048.0,0.298222929325832,23
permutation,4096.0,0.1756080725265253,23
permutation,8192.0,0.12275853551119693,23
regression,512.0,0.859114757936212,23
regression,1024.0,0.4062461632779063,23
regression,2048.0,0.22661597441455783,23
regression,4096.0,0.13006703684695967,23
regression,8192.0,0.06962749888106624,23
