approximator,budget,error,seed
montecarlo,512.0,244.37251367082592,24
montecarlo,1024.0,139.6852527080634,24
montecarlo,2048.0,89.74791845814391,24
montecarlo,4096.0,58.4800332002302,24
montecarlo,8192.0,32.73745324173509,24
svarm,512.0,315.5856802019298,24
svarm,1024.0,79.67984274027648,24
svarm,2048.0,38.98544591448578,24
svarm,4096.0,25.078388616524744,24
svarm,8192.0,14.750076543413373,24
permutation,512.0,2.815400992311526,24
permutation,1024.0,1.3078624568498576,24
permutation,2048.0,0.45520535633676457,24
permutation,4096.0,0.24663640183092955,24
permutation,8192.0,0.1588970484009418,24
regression,512.0,2.5241062488171706,24
regression,1024.0,1.0246099015651198,24
regression,2048.0,0.499201434182045,24
regression,4096.0,0.27349453308696303,24
regression,8192.0,0.14206632049271467,24
