approximator,budget,error,seed
montecarlo,512.0,52.6929892073042,26
montecarlo,1024.0,30.38126715802001,26
montecarlo,2048.0,19.514703325290544,26
montecarlo,4096.0,12.589264225630538,26
montecarlo,8192.0,7.058576219734649,26
svarm,512.0,67.56588094290638,26
svarm,1024.0,18.671070631682877,26
svarm,2048.0,9.423991052927745,26
svarm,4096.0,6.101171679395704,26
svarm,8192.0,3.5480651361864566,26
permutation,512.0,1.0336008899742595,26
permutation,1024.0,0.6706577927761124,26
permutation,2048.0,0.27117027936860333,26
permutation,4096.0,0.17425944880523156,26
permutation,8192.0,0.12964875386039287,26
regression,512.0,0.8385511500590043,26
regression,1024.0,0.41307805311643586,26
regression,2048.0,0.2297034817933289,26
regression,4096.0,0.1282201557608304,26
regression,8192.0,0.07192245124354044,26
