approximator,budget,error,seed
montecarlo,512.0,92.80201850816655,18
montecarlo,1024.0,54.72757117180334,18
montecarlo,2048.0,35.04352356575008,18
montecarlo,4096.0,23.26332670781609,18
montecarlo,8192.0,13.171266743101796,18
svarm,512.0,111.95551752604425,18
svarm,1024.0,39.53514094532361,18
svarm,2048.0,21.23047190991219,18
svarm,4096.0,13.603121998900564,18
svarm,8192.0,8.171544355350973,18
permutation,512.0,4.874671320574279,18
permutation,1024.0,2.9575144282404833,18
permutation,2048.0,1.664402267064472,18
permutation,4096.0,0.9191009016823267,18
permutation,8192.0,0.5792806716289425,18
regression,512.0,3.080203797987026,18
regression,1024.0,1.5831693096090238,18
regression,2048.0,0.9075086095904701,18
regression,4096.0,0.5642859270012354,18
regression,8192.0,0.31744211034429715,18
