approximator,budget,error,seed
montecarlo,512.0,93.48384084563232,11
montecarlo,1024.0,54.244270956883334,11
montecarlo,2048.0,35.346810730052354,11
montecarlo,4096.0,23.06585351844737,11
montecarlo,8192.0,13.080152451493365,11
svarm,512.0,112.01982968842091,11
svarm,1024.0,38.99906846019635,11
svarm,2048.0,21.56133938980211,11
svarm,4096.0,13.87795844735588,11
svarm,8192.0,8.23575870506357,11
permutation,512.0,4.815281032417287,11
permutation,1024.0,2.9948281953810985,11
permutation,2048.0,1.592597981325718,11
permutation,4096.0,0.8384088371379166,11
permutation,8192.0,0.5774411313782324,11
regression,512.0,3.071840633421319,11
regression,1024.0,1.5773651182634507,11
regression,2048.0,0.902692700339222,11
regression,4096.0,0.5544024516132751,11
regression,8192.0,0.3135016728182292,11
