approximator,budget,error,seed
montecarlo,512.0,93.53256308033026,26
montecarlo,1024.0,54.694869964168504,26
montecarlo,2048.0,34.958503347354856,26
montecarlo,4096.0,22.956040216556286,26
montecarlo,8192.0,12.962962317171472,26
svarm,512.0,112.3774865063295,26
svarm,1024.0,39.570666669204066,26
svarm,2048.0,21.4349808555797,26
svarm,4096.0,13.759382840126312,26
svarm,8192.0,8.216521224636383,26
permutation,512.0,4.912547590811963,26
permutation,1024.0,3.1978001713587147,26
permutation,2048.0,1.7149307885066578,26
permutation,4096.0,0.8834458690453165,26
permutation,8192.0,0.5620125938675651,26
regression,512.0,3.0663747656976112,26
regression,1024.0,1.5826876417613505,26
regression,2048.0,0.8952638522269171,26
regression,4096.0,0.5484575173076227,26
regression,8192.0,0.3155205161995984,26
