approximator,budget,error,seed
montecarlo,512.0,249.8592304135313,1
montecarlo,1024.0,141.69244960412942,1
montecarlo,2048.0,88.72470905511278,1
montecarlo,4096.0,58.46881395163003,1
montecarlo,8192.0,33.15547332004012,1
svarm,512.0,319.356673632152,1
svarm,1024.0,80.44167864486514,1
svarm,2048.0,39.21257628170996,1
svarm,4096.0,24.4539632420395,1
svarm,8192.0,14.77929159685846,1
permutation,512.0,2.740031345047889,1
permutation,1024.0,1.2477515656339775,1
permutation,2048.0,0.4526996720509544,1
permutation,4096.0,0.37839516424771535,1
permutation,8192.0,0.16569977020839963,1
regression,512.0,2.38052173951703,1
regression,1024.0,1.0959076338310374,1
regression,2048.0,0.522941241516935,1
regression,4096.0,0.27087620637934173,1
regression,8192.0,0.1428777439554735,1
