approximator,budget,error,seed
montecarlo,512.0,92.27284701114188,7
montecarlo,1024.0,54.21419524767404,7
montecarlo,2048.0,35.07808704849511,7
montecarlo,4096.0,22.90856179618474,7
montecarlo,8192.0,13.105624860632227,7
svarm,512.0,111.73422255658579,7
svarm,1024.0,39.744524809553745,7
svarm,2048.0,21.53999481802624,7
svarm,4096.0,13.672970033149609,7
svarm,8192.0,8.22180999315805,7
permutation,512.0,5.007095202135338,7
permutation,1024.0,2.918471548900313,7
permutation,2048.0,1.5938836750935221,7
permutation,4096.0,0.8914615541531821,7
permutation,8192.0,0.583570939959609,7
regression,512.0,3.0784111937185537,7
regression,1024.0,1.6037544452367387,7
regression,2048.0,0.8922309631415315,7
regression,4096.0,0.5569183812256274,7
regression,8192.0,0.3159161384475079,7
