approximator,budget,error,seed
montecarlo,512.0,246.00944576685828,7
montecarlo,1024.0,139.36505471692178,7
montecarlo,2048.0,90.52699931359007,7
montecarlo,4096.0,59.10123132252237,7
montecarlo,8192.0,32.97514552260337,7
svarm,512.0,319.11499075013796,7
svarm,1024.0,80.7442391492576,7
svarm,2048.0,38.873679696365635,7
svarm,4096.0,24.836175508085464,7
svarm,8192.0,14.809919877838231,7
permutation,512.0,2.7351166556278677,7
permutation,1024.0,1.5207236264157291,7
permutation,2048.0,0.5109321775556904,7
permutation,4096.0,0.27088418879307097,7
permutation,8192.0,0.1514765114658705,7
regression,512.0,2.4220913943234352,7
regression,1024.0,1.0102952339275455,7
regression,2048.0,0.5012002532743458,7
regression,4096.0,0.29589788932660965,7
regression,8192.0,0.15354443638478726,7
