approximator,budget,error,seed
montecarlo,512.0,53.07310352335086,13
montecarlo,1024.0,30.4004801147742,13
montecarlo,2048.0,19.634387618162556,13
montecarlo,4096.0,12.681266545821915,13
montecarlo,8192.0,7.140778769132774,13
svarm,512.0,67.35265093047335,13
svarm,1024.0,18.784092757865086,13
svarm,2048.0,9.399490423279921,13
svarm,4096.0,5.998890836655806,13
svarm,8192.0,3.5517058629864717,13
permutation,512.0,1.1648415049894216,13
permutation,1024.0,0.7589319907366897,13
permutation,2048.0,0.3118237048705221,13
permutation,4096.0,0.163710185922884,13
permutation,8192.0,0.12156133766715109,13
regression,512.0,0.8522716902255836,13
regression,1024.0,0.40435521539926406,13
regression,2048.0,0.211151621854344,13
regression,4096.0,0.13272491372024042,13
regression,8192.0,0.07283259794572217,13
