approximator,budget,error,seed
montecarlo,512.0,244.80223098924952,27
montecarlo,1024.0,140.0999450323529,27
montecarlo,2048.0,90.18288118422763,27
montecarlo,4096.0,59.70756158340379,27
montecarlo,8192.0,32.84590899596492,27
svarm,512.0,317.6874788973321,27
svarm,1024.0,81.29543995177902,27
svarm,2048.0,38.9255553952994,27
svarm,4096.0,24.9383156413049,27
svarm,8192.0,14.744589735655758,27
permutation,512.0,2.3513670768808974,27
permutation,1024.0,1.3469224077458795,27
permutation,2048.0,0.5193624535903938,27
permutation,4096.0,0.2597623241493062,27
permutation,8192.0,0.16585206685339568,27
regression,512.0,2.315470023990517,27
regression,1024.0,1.1123563088878097,27
regression,2048.0,0.5341076870285294,27
regression,4096.0,0.2728115347570477,27
regression,8192.0,0.142951588815798,27
