approximator,budget,error,seed
montecarlo,512.0,249.28194342163877,13
montecarlo,1024.0,140.45183355386175,13
montecarlo,2048.0,90.25529959388331,13
montecarlo,4096.0,59.22566335310256,13
montecarlo,8192.0,32.63991588440349,13
svarm,512.0,317.4583360665223,13
svarm,1024.0,81.27215361981824,13
svarm,2048.0,39.438789001582485,13
svarm,4096.0,24.75463228297786,13
svarm,8192.0,14.76168213643306,13
permutation,512.0,2.5519458331430993,13
permutation,1024.0,1.3944734935057237,13
permutation,2048.0,0.5856078680112827,13
permutation,4096.0,0.2710973360962154,13
permutation,8192.0,0.15415079578541663,13
regression,512.0,2.3369394581088976,13
regression,1024.0,1.081734447176814,13
regression,2048.0,0.5211169500006593,13
regression,4096.0,0.2823208090076006,13
regression,8192.0,0.14916087704315423,13
