approximator,budget,error,seed
montecarlo,512.0,242.26221013478585,17
montecarlo,1024.0,140.81589149670748,17
montecarlo,2048.0,89.57535596414613,17
montecarlo,4096.0,58.519124215611775,17
montecarlo,8192.0,32.88390895803283,17
svarm,512.0,315.09373259582185,17
svarm,1024.0,80.8083662495944,17
svarm,2048.0,39.50820992155987,17
svarm,4096.0,24.972522693911216,17
svarm,8192.0,14.465394969795291,17
permutation,512.0,2.331884667783696,17
permutation,1024.0,1.3550278089440742,17
permutation,2048.0,0.46133331780181575,17
permutation,4096.0,0.24946039193384711,17
permutation,8192.0,0.1824394306930244,17
regression,512.0,2.3402274048675813,17
regression,1024.0,1.0056733925083634,17
regression,2048.0,0.533557388849329,17
regression,4096.0,0.2891867362605049,17
regression,8192.0,0.1433761869319027,17
