approximator,budget,error,seed
montecarlo,512.0,53.0406990220675,16
montecarlo,1024.0,30.26976814074516,16
montecarlo,2048.0,19.480243922855482,16
montecarlo,4096.0,12.72163818977202,16
montecarlo,8192.0,7.101297416580076,16
svarm,512.0,66.56342766445599,16
svarm,1024.0,18.6401192669286,16
svarm,2048.0,9.293757487273554,16
svarm,4096.0,5.957959852575165,16
svarm,8192.0,3.532554353975067,16
permutation,512.0,0.9461043484364269,16
permutation,1024.0,0.7173317857127709,16
permutation,2048.0,0.3615284342788552,16
permutation,4096.0,0.15791110169483852,16
permutation,8192.0,0.11757513802694718,16
regression,512.0,0.8482462618132474,16
regression,1024.0,0.39044304289232024,16
regression,2048.0,0.20797465057126388,16
regression,4096.0,0.12935896853345516,16
regression,8192.0,0.07102717103897013,16
