approximator,budget,error,seed
montecarlo,512.0,93.42250400207489,14
montecarlo,1024.0,54.829451758849125,14
montecarlo,2048.0,34.54649239164908,14
montecarlo,4096.0,23.161234047193958,14
montecarlo,8192.0,13.035010193572699,14
svarm,512.0,113.18931587075569,14
svarm,1024.0,39.29004424739841,14
svarm,2048.0,21.50881165197,14
svarm,4096.0,13.66733789870995,14
svarm,8192.0,8.172820664644712,14
permutation,512.0,4.884918315491551,14
permutation,1024.0,3.0064784021923097,14
permutation,2048.0,1.7273375415689345,14
permutation,4096.0,0.8566562324054885,14
permutation,8192.0,0.5839651352810556,14
regression,512.0,3.047089898289975,14
regression,1024.0,1.6088819199981437,14
regression,2048.0,0.8942831485544447,14
regression,4096.0,0.5558532337229585,14
regression,8192.0,0.316603086499212,14
