approximator,budget,error,seed
montecarlo,512.0,93.75575670928508,17
montecarlo,1024.0,54.512378363365315,17
montecarlo,2048.0,34.911164729040884,17
montecarlo,4096.0,23.198530045116016,17
montecarlo,8192.0,13.12888181177555,17
svarm,512.0,113.17211269567156,17
svarm,1024.0,39.518177612791476,17
svarm,2048.0,21.64384792220577,17
svarm,4096.0,14.061913838383179,17
svarm,8192.0,8.169299255020482,17
permutation,512.0,4.834407800968224,17
permutation,1024.0,3.1183734207635623,17
permutation,2048.0,1.576591510637231,17
permutation,4096.0,0.8727841066598397,17
permutation,8192.0,0.58758627111752,17
regression,512.0,3.0667246397879655,17
regression,1024.0,1.5474355225005676,17
regression,2048.0,0.8986338965864662,17
regression,4096.0,0.542091225298503,17
regression,8192.0,0.3189838241766411,17
