approximator,budget,error,seed
montecarlo,512.0,92.5688770722127,2
montecarlo,1024.0,54.61431368493124,2
montecarlo,2048.0,35.13231434146145,2
montecarlo,4096.0,23.105298069065334,2
montecarlo,8192.0,13.11074336270061,2
svarm,512.0,113.00667110796469,2
svarm,1024.0,38.949539586139096,2
svarm,2048.0,21.51610129293404,2
svarm,4096.0,13.715255538000612,2
svarm,8192.0,8.20831748976029,2
permutation,512.0,4.96702552796101,2
permutation,1024.0,3.20865805527191,2
permutation,2048.0,1.6590798581863608,2
permutation,4096.0,0.8397334286726373,2
permutation,8192.0,0.5816527961841516,2
regression,512.0,3.0824936617892593,2
regression,1024.0,1.570193627118807,2
regression,2048.0,0.901521410469766,2
regression,4096.0,0.5578112101748831,2
regression,8192.0,0.31668313006755455,2
