approximator,budget,error,seed
montecarlo,512.0,243.98941503965938,14
montecarlo,1024.0,140.72622179144588,14
montecarlo,2048.0,89.70108578421228,14
montecarlo,4096.0,57.74743151726086,14
montecarlo,8192.0,32.94034954745255,14
svarm,512.0,314.88344133832,14
svarm,1024.0,81.47100708452338,14
svarm,2048.0,38.71705506586763,14
svarm,4096.0,25.203225937140576,14
svarm,8192.0,14.999664871566639,14
permutation,512.0,2.3802055038400685,14
permutation,1024.0,1.3757763632140392,14
permutation,2048.0,0.561536459181815,14
permutation,4096.0,0.2429630421117363,14
permutation,8192.0,0.17187440266696072,14
regression,512.0,2.4508543332424075,14
regression,1024.0,1.1015992035857196,14
regression,2048.0,0.5359476508200844,14
regression,4096.0,0.27541218917480137,14
regression,8192.0,0.14093716099559045,14
