approximator,budget,error,seed
montecarlo,512.0,53.66923636883463,20
montecarlo,1024.0,30.322757930686112,20
montecarlo,2048.0,19.319077663591834,20
montecarlo,4096.0,12.407725486266564,20
montecarlo,8192.0,7.123454786670489,20
svarm,512.0,67.019842890974,20
svarm,1024.0,18.565233430878607,20
svarm,2048.0,9.434626139021333,20
svarm,4096.0,5.942363530136902,20
svarm,8192.0,3.5517087157232465,20
permutation,512.0,1.1178000036933076,20
permutation,1024.0,0.6499821009449903,20
permutation,2048.0,0.3735703381800616,20
permutation,4096.0,0.16565587965392495,20
permutation,8192.0,0.11059560395436108,20
regression,512.0,0.8255582419691161,20
regression,1024.0,0.429300156055089,20
regression,2048.0,0.2257574135636508,20
regression,4096.0,0.12817433646898152,20
regression,8192.0,0.07274817675367101,20
