approximator,budget,error,seed
montecarlo,512.0,92.50964822248461,0
montecarlo,1024.0,54.99239016540149,0
montecarlo,2048.0,34.79985597548208,0
montecarlo,4096.0,23.08924984652363,0
montecarlo,8192.0,13.192995540881402,0
svarm,512.0,112.03642416836891,0
svarm,1024.0,39.451526892470504,0
svarm,2048.0,21.579392985440183,0
svarm,4096.0,13.671840042518031,0
svarm,8192.0,8.234404106574752,0
permutation,512.0,4.925178531396218,0
permutation,1024.0,3.0875731878811132,0
permutation,2048.0,1.623375181173776,0
permutation,4096.0,0.868728550259103,0
permutation,8192.0,0.6035407014705457,0
regression,512.0,3.083149703015232,0
regression,1024.0,1.5776768425531253,0
regression,2048.0,0.9089697714314017,0
regression,4096.0,0.5516550964197643,0
regression,8192.0,0.3155107736655945,0
