approximator,budget,error,seed
montecarlo,512.0,92.88102682307905,29
montecarlo,1024.0,55.520480685954865,29
montecarlo,2048.0,34.85690970252923,29
montecarlo,4096.0,22.940996450507697,29
montecarlo,8192.0,13.090467687254812,29
svarm,512.0,113.06701297190351,29
svarm,1024.0,39.539828540087036,29
svarm,2048.0,21.46812170245869,29
svarm,4096.0,13.716261056726514,29
svarm,8192.0,8.124352292201513,29
permutation,512.0,4.752387707176673,29
permutation,1024.0,3.140659896865402,29
permutation,2048.0,1.588637533431507,29
permutation,4096.0,0.889675773130399,29
permutation,8192.0,0.5780710619470811,29
regression,512.0,3.0097764880981575,29
regression,1024.0,1.5407866425925338,29
regression,2048.0,0.8939248148109297,29
regression,4096.0,0.5370797157231005,29
regression,8192.0,0.3167522068104143,29
