approximator,budget,error,seed
montecarlo,512.0,246.46665810925433,9
montecarlo,1024.0,143.91186207019342,9
montecarlo,2048.0,88.88787803508288,9
montecarlo,4096.0,58.72355390497033,9
montecarlo,8192.0,33.08335319051048,9
svarm,512.0,316.39560685501556,9
svarm,1024.0,81.95380209722931,9
svarm,2048.0,38.753810365213944,9
svarm,4096.0,24.98199755829652,9
svarm,8192.0,14.69006546139138,9
permutation,512.0,2.3818832142204993,9
permutation,1024.0,1.2131499626844557,9
permutation,2048.0,0.7233534347474193,9
permutation,4096.0,0.3211338879231986,9
permutation,8192.0,0.1657465759501484,9
regression,512.0,2.322054892696539,9
regression,1024.0,1.0529926989199188,9
regression,2048.0,0.5108541042669401,9
regression,4096.0,0.28270056373971986,9
regression,8192.0,0.15091006356145867,9
