approximator,budget,error,seed
montecarlo,512.0,93.72746125598778,10
montecarlo,1024.0,53.9700891990909,10
montecarlo,2048.0,35.09668165518313,10
montecarlo,4096.0,22.8814303077731,10
montecarlo,8192.0,13.08311588962668,10
svarm,512.0,113.12781381300199,10
svarm,1024.0,39.483671778123885,10
svarm,2048.0,21.549170413028598,10
svarm,4096.0,13.674166339142168,10
svarm,8192.0,8.181745412056154,10
permutation,512.0,4.949612590281565,10
permutation,1024.0,2.993683999972119,10
permutation,2048.0,1.6479472043669536,10
permutation,4096.0,0.8860436803793257,10
permutation,8192.0,0.6039157286441993,10
regression,512.0,3.099620896177353,10
regression,1024.0,1.5725275945837494,10
regression,2048.0,0.9046182937851486,10
regression,4096.0,0.5476674941794131,10
regression,8192.0,0.3203547451144235,10
