approximator,budget,error,seed
montecarlo,512.0,52.04741158426427,1
montecarlo,1024.0,30.003534893502646,1
montecarlo,2048.0,18.932746483248856,1
montecarlo,4096.0,12.468720201409585,1
montecarlo,8192.0,6.999766478163836,1
svarm,512.0,68.12712089235498,1
svarm,1024.0,18.734428408997374,1
svarm,2048.0,9.287073999753751,1
svarm,4096.0,5.966375239094029,1
svarm,8192.0,3.464745018697529,1
permutation,512.0,1.1361109025153286,1
permutation,1024.0,0.5657846643290261,1
permutation,2048.0,0.301222344714575,1
permutation,4096.0,0.19868987081292327,1
permutation,8192.0,0.1225527862195273,1
regression,512.0,0.8176138095953085,1
regression,1024.0,0.4211344615340152,1
regression,2048.0,0.22828061192951565,1
regression,4096.0,0.12883881322200016,1
regression,8192.0,0.0697053017720449,1
