"id","eventtime","status","x1","x2","x3"
1,3.88751494133344,1,-0.560475646552213,-0.995798724851333,-0.511603722189581
2,58.7686840432989,1,-0.23017748948328,-1.03995504376619,0.236937879127631
3,0.529759379846838,1,1.55870831414912,-0.0179802405766626,-0.541589171621698
4,26.5079617299639,1,0.070508391424576,-0.132175132856735,1.21922764704307
5,1.37126852709948,1,0.129287735160946,-2.54934277475043,0.174135875106149
6,57.6087439138687,1,1.71506498688328,1.04057345571938,-0.615268316096478
7,4.5379795626177,1,0.460916205989202,0.24972573598519,-1.80689296408533
8,70,0,-1.26506123460653,2.41620737314833,-0.643681105896039
9,70,0,-0.686852851893526,0.685198238051097,2.04601885213282
10,8.93746109386182,1,-0.445661970099958,-0.446959308961992,-0.560762421131065
11,70,0,1.22408179743946,2.7973911469581,-0.835999305852858
12,70,0,0.359813827057364,2.83222602391551,0.652947502777847
13,9.86069920050902,1,0.400771450594052,-1.21871181629018,0.441293124842934
14,51.6340651463416,1,0.11068271594512,0.469031955955424,0.751629056591275
15,0.364146809351273,1,-0.555841134754075,-0.21124691863215,-0.277975085155337
16,32.4619013278457,1,1.78691313680308,0.187051146554012,1.12265421625967
17,6.32374791291972,1,0.497850478229239,0.227542728568814,-1.17260886019801
18,70,0,-1.96661715662964,-1.26190046286905,-0.048876767973659
19,18.5491415728845,1,0.701355901563686,0.285589580242562,-0.704140337217957
20,70,0,-0.472791407727934,1.7492473631418,0.680758638017183
21,33.164951150218,1,-1.06782370598685,-0.164090004134803,0.130006761402136
22,28.4999455133813,1,-0.217974914658295,-0.162926710698454,1.10970808177014
23,70,0,-1.02600444830724,1.39857200633747,2.05850086898135
24,37.9208407236619,1,-0.72889122929114,0.898396240682948,0.140655531724984
25,9.90793423450865,1,-0.625039267849257,-1.64849481838129,-0.534616652198382
26,21.6061552691131,1,-1.68669331074241,0.228556973262187,-0.823516726518704
27,70,0,0.837787044494525,1.65354723467773,-0.263033982230645
28,70,0,0.153373117836515,1.41527634991914,-0.0696018363603779
29,70,0,-1.13813693701195,0.41995160381423,1.99180191472057
30,23.024136926489,1,1.25381492106993,0.721220807112894,-1.12910954273777
31,1.0673260600408,1,0.426464221476814,-1.19693521218868,-1.09321743652488
32,40.4789513221162,1,-0.295071482992271,0.300131566881373,-0.407966690317779
33,6.35535667585131,1,0.895125661045022,-0.954448935187822,0.587559463498313
34,17.6238890875999,1,0.878133487533042,-0.458018068096944,0.821111859737407
