"id","eventtime","status","x1","x2","x3"
1,13.1848391700792,1,-0.560475646552213,-0.995798724851333,-0.511603722189581
2,0.24027095614675,1,-0.23017748948328,-1.03995504376619,0.236937879127631
3,6.57129046628291,1,1.55870831414912,-0.0179802405766626,-0.541589171621698
4,68.8483887725725,1,0.070508391424576,-0.132175132856735,1.21922764704307
5,36.2681266595107,1,0.129287735160946,-2.54934277475043,0.174135875106149
6,2.34219794063522,1,1.71506498688328,1.04057345571938,-0.615268316096478
7,7.90776842391732,1,0.460916205989202,0.24972573598519,-1.80689296408533
8,5.32322050744974,1,-1.26506123460653,2.41620737314833,-0.643681105896039
9,70,0,-0.686852851893526,0.685198238051097,2.04601885213282
10,29.7324607211805,1,-0.445661970099958,-0.446959308961992,-0.560762421131065
11,16.8234441451317,1,1.22408179743946,2.7973911469581,-0.835999305852858
12,70,0,0.359813827057364,2.83222602391551,0.652947502777847
13,4.37722394504237,1,0.400771450594052,-1.21871181629018,0.441293124842934
14,70,0,0.11068271594512,0.469031955955424,0.751629056591275
15,2.84003204971986,1,-0.555841134754075,-0.21124691863215,-0.277975085155337
16,5.11258893710805,1,1.78691313680308,0.187051146554012,1.12265421625967
17,1.40759249007948,1,0.497850478229239,0.227542728568814,-1.17260886019801
18,4.38371119456492,1,-1.96661715662964,-1.26190046286905,-0.048876767973659
19,5.07494619084944,1,0.701355901563686,0.285589580242562,-0.704140337217957
20,24.2865146535207,1,-0.472791407727934,1.7492473631418,0.680758638017183
21,8.30586433165177,1,-1.06782370598685,-0.164090004134803,0.130006761402136
22,24.6775940730311,1,-0.217974914658295,-0.162926710698454,1.10970808177014
23,3.73767110157154,1,-1.02600444830724,1.39857200633747,2.05850086898135
24,22.1315156425194,1,-0.72889122929114,0.898396240682948,0.140655531724984
25,10.1101884178325,1,-0.625039267849257,-1.64849481838129,-0.534616652198382
26,7.37312879941561,1,-1.68669331074241,0.228556973262187,-0.823516726518704
27,14.1999912901226,1,0.837787044494525,1.65354723467773,-0.263033982230645
28,63.1840926220865,1,0.153373117836515,1.41527634991914,-0.0696018363603779
29,18.6552423665309,1,-1.13813693701195,0.41995160381423,1.99180191472057
30,2.33651005178645,1,1.25381492106993,0.721220807112894,-1.12910954273777
31,11.7615225547564,1,0.426464221476814,-1.19693521218868,-1.09321743652488
32,70,0,-0.295071482992271,0.300131566881373,-0.407966690317779
33,8.01915102162329,1,0.895125661045022,-0.954448935187822,0.587559463498313
34,62.7903033047264,1,0.878133487533042,-0.458018068096944,0.821111859737407
35,7.22267305236573,1,0.821581081637487,0.935603683779603,-0.907934699241847
36,20.7600102398429,1,0.688640254100091,-1.13689311169114,0.127038606349588
37,13.4674250143203,1,0.553917653537589,0.266918250873058,-0.0428929778975765
38,70,0,-0.0619117105767217,0.428332039471543,1.19520647042577
39,33.1443132192381,1,-0.305962663739917,0.0549119698396297,1.08919223650205
40,35.1043552438523,1,-0.380471001012383,1.82218882183542,-0.312280694434521
41,11.0464050464789,1,-0.694706978920513,-1.02234732857525,0.0459937666619196
42,57.3185402763515,1,-0.207917278019599,0.6061302614356,0.652722613401543
43,12.6354546710574,1,-1.26539635156826,-0.0889305674506674,-1.65349263659697
44,5.42650954995077,1,2.16895596533851,-0.260832243833924,-0.310270965480046
45,13.0717282784408,1,1.20796199830499,0.464091233852381,0.574872884002481
46,3.95873706230892,1,-1.12310858320335,-1.02040059068393,-0.523232154380118
47,1.86624922574669,1,-0.402884835299076,-1.31345091651841,-0.0599182013481885
48,4.85840522090844,1,-0.466655353623219,-0.494480875483423,-0.0210075354337069
49,1.21600036254963,1,0.779965118336318,1.75175714975545,-0.723653214316312
50,28.0986899755639,1,-0.0833690664718293,0.0557647746125201,-0.994479836178391
51,20.2604465235715,1,0.253318513994755,0.331434398227886,-0.199867234998128
52,5.88315181006109,1,-0.028546755348703,-0.18984663767754,-0.347027822807086
53,7.88485400292364,1,-0.0428704572913161,0.470492731953825,0.834095065661453
54,7.53612351246442,1,1.36860228401446,-0.951679543017146,1.52988221249492
55,70,0,-0.225770985659268,1.15791046656864,-0.0119223793666472
56,6.54073837930188,1,1.51647060442954,0.584705260241351,0.398671992491547
57,4.02752415860002,1,-1.54875280423022,-0.806452822691705,-0.0704153139057291
58,8.23238209044061,1,0.584613749636069,0.0545532458119923,0.601359843881131
59,18.174379811055,1,0.123854243844614,0.716331619499123,0.218495462278797
60,70,0,0.215941568743973,0.557730982054603,0.236595501860209
61,5.37179665285716,1,0.379639482759882,1.48193401587688,1.112915127616
62,36.113281927727,1,-0.502323453109302,-0.61298775489485,-0.987421149395455
63,30.2494951990448,1,-0.33320738366942,1.11613661549039,1.44786401312549
64,21.6036893472537,1,-1.01857538310709,1.03654800994122,0.349112412179829
65,11.6731399206147,1,-1.07179122647558,-0.162483131902855,0.180822010712195
66,0.838225354680955,1,0.303528641404258,-0.975926692821885,-0.560241851130579
67,0.235054239809567,1,0.448209778629426,-1.08914519088452,-0.163877591582529
68,53.086278325762,1,0.0530042267305041,0.457786957944971,0.373684804430444
69,0.977553636890519,1,0.922267467879738,-0.0711267337208945,-2.06371425739842
70,6.58927017699103,1,2.05008468562714,1.77910266685145,-0.601521948838093
71,70,0,-0.491031166056535,0.535137960496205,0.58599161230581
72,3.92073780061903,1,-2.30916887564081,-0.371944875163495,-0.294481786351775
73,0.0859573328512299,1,1.00573852446226,-1.02554224849711,-0.800527545484263
74,16.8600815250613,1,-0.709200762582393,-0.582401674605252,-0.63569453113499
75,1.49110074315419,1,-0.688008616467358,0.342888392897331,0.235749032414043
76,2.90719999570084,1,1.0255713696967,-0.450934647056651,-1.63483238484751
77,5.09210819799953,1,-0.284773007051009,0.51423012023069,0.871229240582207
78,2.81656102680482,1,-1.22071771225454,-0.334338052169782,-2.16893467443595
79,38.5442452060714,1,0.18130347974915,-0.105559908794475,-0.503339522315559
80,24.7968910454578,1,-0.138891362439045,-0.730509672807828,-0.787182478973486
81,29.8459042447372,1,0.00576418589988693,1.9050435849087,-1.24860020954842
82,36.3452616937179,1,0.38528040112633,0.332621731470394,-1.07790734011295
83,43.7943266047857,1,-0.370660031792409,0.230633640499451,0.250077353605602
84,1.11336190337777,1,0.644376548518833,-1.69186241488407,-0.11977403121588
85,70,0,-0.220486561818751,0.659791899549327,-0.30085263245286
86,8.82105025251449,1,0.331781963915697,-1.02362358887971,-2.32076377558186
87,2.22586456891286,1,1.09683901314935,-0.891521574354298,-1.32432071149579
88,26.863873059792,1,0.435181490833803,0.918341171021649,-0.131307112462703
89,31.1088599740066,1,-0.325931585531227,-0.45270064650823,-0.87803515301306
90,0.698748540150491,1,1.14880761845109,-1.74837228000318,-0.796768930311008
91,9.20588217663869,1,0.993503855962119,1.76990410988936,1.0495407129977
92,11.4255014094889,1,0.54839695950807,-2.37740692539252,0.175588348517341
93,62.869821123306,1,0.238731735111441,0.572811529859585,-1.04384462163877
94,10.3603161279536,1,-0.627906076039371,1.01724924908461,-0.468696015002214
95,7.42789062039665,1,1.36065244853001,-0.630967866660535,-0.28490348155087
96,22.0518345194111,1,-0.600259587147127,0.444287051411554,-0.680295181235103
97,4.71430731719361,1,2.18733299301658,0.439130388388555,-0.964053610494564
98,7.47019120627283,1,1.53261062618519,1.04062315291451,-0.0518040820003942
99,60.2190438041476,1,-0.235700359100477,0.484099387952522,0.741194719519762
100,22.7366006341976,1,-1.02642090030678,-0.244883779092525,0.226852003567295
101,15.2080556522821,1,-0.710406563699301,0.915992057940211,-0.200147012715761
102,1.97338922933409,1,0.25688370915653,0.800622356509766,0.387820244768823
103,15.763516067489,1,-0.246691878462374,-0.936569034135793,0.793918367051497
104,1.3247394431588,1,-0.347542599397733,-1.40078743399573,-0.140513958248364
105,46.8576918160254,1,-0.951618567265016,0.160277539993178,0.455805198945874
106,6.76521612738704,1,-0.0450277248089203,-0.273962374775183,-1.14557290708596
107,19.68027011317,1,-0.784904469457076,-0.985539112562296,-0.249650688168871
108,5.91397472108614,1,-1.66794193658814,0.0839306795150329,-0.420298275494042
109,43.9079071096637,1,-0.380226520287762,-1.31999652648691,0.195664503560041
110,9.37949431398786,1,0.918996609060766,0.161226351326199,0.357319513842984
111,10.5713537915583,1,-0.575346962608392,-0.62492838754192,-0.123617978997338
112,17.7728300273426,1,0.607964322225033,0.957164274192481,-0.766214222789801
113,4.00909857962252,1,-1.61788270828916,2.42448914116153,-0.929714216784719
114,37.9422694789143,1,-0.0555619655245394,-0.915979243686792,0.278520610602079
115,70,0,0.519407203943462,1.05766417094298,1.35683685227542
116,17.5764333643455,1,0.301153362166714,0.825149727768283,-0.787135594929695
117,5.1835511263138,1,0.105676194148943,-0.0701942243053587,-0.384798672297195
118,44.2660948860488,1,-0.640706008305376,-0.453646374057015,0.330680560251943
119,12.2816438337426,1,-0.849704346033582,1.57530770683748,-0.55462045006283
120,10.9527356716771,1,-1.02412879060491,-2.00545781823625,0.121572314820453
121,33.3486794667031,1,0.117646597100126,-0.643194791593663,-0.0475961169783602
122,6.60479032410207,1,-0.947474614184802,-1.43684344365778,-0.776251590566683
123,70,0,-0.490557443700668,1.39531343894608,0.831441251138311
124,26.091942524246,1,-0.256092192198247,-0.190703432644857,0.84630783722297
125,7.91744416383226,1,1.84386200523221,-0.524671199469671,1.0241395066572
126,39.3903836881587,1,-0.651949901695459,3.18404447406633,1.26799658618238
127,15.7494472839375,1,0.235386572284857,-0.0500372678876282,-0.506361787922575
128,22.3278463175589,1,0.0779608495637108,-0.443749311866524,-0.464481896508305
129,21.0753869017341,1,-0.961856634130129,0.299865250136145,0.26121800049174
130,59.1359419610649,1,-0.0713080861235987,-1.56842462075497,0.630080976551625
131,9.98166039454202,1,1.44455085842335,0.490302642672068,-0.339626156224904
132,25.3407182302045,1,0.451504053079215,-0.0961632010799668,-0.423344808400481
133,1.42213266510095,1,0.0412329219929399,0.468525122530146,-0.618271527554652
134,3.48052670583491,1,-0.422496832339625,-0.982370635937854,1.48220189072674
135,0.984032002877793,1,-2.05324722154052,-1.02298384214794,-2.50816635204148
136,18.3829353001047,1,1.13133721341418,-0.693414663276185,-0.16757803378388
137,10.9097803311056,1,-1.46064007092482,-0.767989573092782,0.0382128770535341
138,2.40618818851754,1,0.739947510877334,1.29904996668359,-1.05960960299357
139,1.83620072899593,1,1.90910356921748,1.57914556180809,0.385425894820638
140,1.30076048650252,1,-1.4438931609718,-0.156891953039067,-1.96708768381011
141,6.72882920163264,1,0.701784335374711,-0.35893656058468,0.954968861111918
142,0.57025478947793,1,-0.262197489402468,-0.329038830421669,-1.6633605848706
143,4.71332717054813,1,-1.57214415914549,0.0692364778530165,-2.20273488009703
144,6.25287655687381,1,-1.51466765378175,0.0969042337010548,-0.763563825792029
145,4.19984147755459,1,-1.60153617357459,0.290034387765571,0.162080393912321
146,4.34098199344969,1,-0.530906522170303,-0.746678941046256,-0.651567164764164
147,9.17368351098891,1,-1.4617555849959,-0.846896388820319,-0.559286995277619
148,12.7166272020644,1,0.687916772975828,1.19707766374608,0.333204975057779
149,1.6986818639388,1,2.10010894052567,-0.548627361103323,-1.05890092148845
150,8.236518500579,1,-1.28703047603518,0.303045695225451,-0.0858495457604726
151,5.89123944921233,1,0.787738847475178,-0.056970533803332,0.497932992929394
152,55.8897037951197,1,0.76904224100091,-0.957849392150669,1.63398965670861
153,1.95722402019255,1,0.332202578950118,0.591061909411507,0.479451881240197
154,40.0461355134033,1,-1.00837660827701,0.173104873492955,1.71476299216676
155,43.2309461733662,1,-0.119452606630659,1.39978335621251,0.453160033529716
156,1.77324384412023,1,-0.280395335170247,0.117459584626988,-0.00324112682536025
157,3.14976571000944,1,0.56298953322048,-0.331545758200853,-2.25653485624939
158,4.49308885928628,1,-0.372438756103829,0.278294913305364,-1.22465855193064
159,1.825460908679,1,0.976973386685621,-1.18559164903534,-0.318962623738223
160,47.1320015371645,1,-0.374580857767014,-0.835894053393597,0.712270455853782
161,17.2262386106441,1,1.05271146557933,0.510273251139431,-0.32251357317817
162,3.6752908920884,1,-1.04917700666607,-0.333120901223949,0.543648621254837
163,11.6624939828231,1,-1.26015524475811,-0.0659609463524635,-1.06381135183874
164,0.87497550889695,1,3.2410399349424,-0.11522170942195,-0.274129717350557
165,5.09741412047359,1,-0.416857588160432,-0.650512618774529,0.21700603247715
166,25.3526211761871,1,0.298227591540715,-2.01868865908242,-0.359385718165611
