"id","eventtime","status","x1","x2","x3"
1,6.1173719954323,1,-0.560475646552213,-0.995798724851333,-0.511603722189581
2,70,0,-0.23017748948328,-1.03995504376619,0.236937879127631
3,0.366106666082188,1,1.55870831414912,-0.0179802405766626,-0.541589171621698
4,27.2748303530952,1,0.070508391424576,-0.132175132856735,1.21922764704307
5,5.44462587208959,1,0.129287735160946,-2.54934277475043,0.174135875106149
6,36.0952210326213,1,1.71506498688328,1.04057345571938,-0.615268316096478
7,3.54929912307897,1,0.460916205989202,0.24972573598519,-1.80689296408533
8,1.57488221079193,1,-1.26506123460653,2.41620737314833,-0.643681105896039
9,70,0,-0.686852851893526,0.685198238051097,2.04601885213282
10,9.78222192488137,1,-0.445661970099958,-0.446959308961992,-0.560762421131065
11,70,0,1.22408179743946,2.7973911469581,-0.835999305852858
12,70,0,0.359813827057364,2.83222602391551,0.652947502777847
13,15.2539938309155,1,0.400771450594052,-1.21871181629018,0.441293124842934
14,42.9439432636211,1,0.11068271594512,0.469031955955424,0.751629056591275
15,0.300608201243057,1,-0.555841134754075,-0.21124691863215,-0.277975085155337
16,9.47440018850549,1,1.78691313680308,0.187051146554012,1.12265421625967
17,5.63442284687553,1,0.497850478229239,0.227542728568814,-1.17260886019801
18,52.7689726150539,1,-1.96661715662964,-1.26190046286905,-0.048876767973659
19,16.9794735343438,1,0.701355901563686,0.285589580242562,-0.704140337217957
20,70,0,-0.472791407727934,1.7492473631418,0.680758638017183
21,16.2192132938054,1,-1.06782370598685,-0.164090004134803,0.130006761402136
22,32.2441347011679,1,-0.217974914658295,-0.162926710698454,1.10970808177014
23,70,0,-1.02600444830724,1.39857200633747,2.05850086898135
24,10.7627553452144,1,-0.72889122929114,0.898396240682948,0.140655531724984
25,29.2104480835857,1,-0.625039267849257,-1.64849481838129,-0.534616652198382
26,3.20141750044584,1,-1.68669331074241,0.228556973262187,-0.823516726518704
27,70,0,0.837787044494525,1.65354723467773,-0.263033982230645
28,70,0,0.153373117836515,1.41527634991914,-0.0696018363603779
29,70,0,-1.13813693701195,0.41995160381423,1.99180191472057
30,12.4794704688835,1,1.25381492106993,0.721220807112894,-1.12910954273777
31,1.57471535885545,1,0.426464221476814,-1.19693521218868,-1.09321743652488
